,surface_warming_2015
1141,1.1533618153882839
1142,1.0431481871064547
1143,1.0291482293389485
1144,1.040162995890812
1145,1.1567417382445164
1146,1.066742351023894
1147,1.2718056414014267
1148,1.1459460796156438
1149,0.9062765138396449
1150,1.0197697725382522
1151,0.9176840750551897
1152,1.3223716198478122
1153,1.2596557509344044
1154,0.9511713847372966
1155,1.2423562519827112
1156,1.0223560952515123
1157,1.2521563968739073
1158,1.012627961115105
1159,1.2629529872292116
1160,1.0100440765283247
1161,1.2176253831759603
1162,1.0970772415231007
1163,1.1543051018847725
1164,0.8691644746593545
1165,1.015878235603446
1166,1.0546097499706208
1167,0.9817795888415529
1168,1.0559453347477752
1169,1.0012132947667607
1170,1.1716824092348785
1171,1.1302684989299814
1172,1.038509801390643
1173,1.1968174376944045
1174,1.2793562720197196
1175,1.3646576249222653
1176,1.1848915500621802
1177,1.2234242739226833
1178,1.0696697436119504
1179,1.2071270019385119
1180,1.1126806574626662
1181,1.1310298233681522
1182,1.2806779925547849
1183,1.12350001861545
1184,1.3992703210287032
1185,1.0666156343389481
1186,1.0182455704644005
1187,1.2993099373798667
1188,1.1883709160220373
1189,1.0233512404554852
1190,1.022415689586163
1191,1.167687086657835
1192,1.1603263294504331
1193,1.129320541319458
1194,1.0726022974467795
1195,1.00698170984345
1196,1.1843821152431349
1197,1.1466551245873338
1198,1.0326503762294665
1199,1.2594572441808358
1200,1.0313061620261057
1201,1.027878166032322
1202,0.9944498675337975
1203,1.0417551300062384
1204,1.1389772231294897
1205,1.245435786344438
1206,1.2062720872931214
1207,1.2737328574963223
1208,0.8801289964421508
1209,1.0570318185514243
1210,1.100751508175008
1211,1.213279683468432
1212,1.0203766339245885
1213,1.164082955592331
1214,1.2436263832023777
1215,0.9524650047773238
1216,1.0694817382479718
1217,1.234744151630176
1218,0.9835327785141029
1219,1.0415319909976044
1220,1.1633450616406122
1221,1.111832967202997
1222,1.2021110627077287
1223,1.1235518965792854
1224,1.0921962122081812
1225,1.211628705171798
1226,1.119464593367271
1227,1.3054827746198345
1228,1.1238144051287322
1229,1.2977507200759901
1230,0.9602675856005761
1231,1.38196645316693
1232,1.0512764627519435
1233,1.071130927523411
1234,0.9874722780864179
1235,1.0910148969727018
1236,0.9252923399453936
1237,0.9364240112549874
1238,0.9412105121847497
1239,1.2278771209424746
1240,1.0248803424406887
1241,1.0744061139192298
1242,1.2233644333078173
1243,1.1454933604329298
1244,1.1848845780991666
1245,1.2229458136867088
1246,1.1607093171562384
1247,1.0300792783034125
1248,0.9811911600806761
1249,1.278585593356261
1250,1.4055722200035272
1251,1.1584301648439914
1252,1.19330628979891
1253,1.2026843482051204
1254,1.0390681305558926
1255,1.0291447004779721
1256,1.0198011742035376
1257,1.22281116784285
1258,1.230406527945679
1259,0.8572681966535647
1260,1.2953037471002493
1261,1.0891294503652533
1262,0.9041856260205716
1263,1.1426614063883536
1264,1.1885588352703604
1265,1.2299882432745242
1266,1.280873663536417
1267,1.2373870105888507
1268,0.9625451685197225
1269,1.0648493185992112
1270,1.1871516694769726
1271,1.0804623741037038
1272,1.2979505359239223
1273,1.2777707568423025
1274,0.9509356146536371
1275,1.1612929590941752
1276,1.1165896839291758
1277,1.2886332290139548
1278,1.0582434859737218
1279,1.1020942656310058
1280,0.996527583677067
1281,1.1118654157904015
1282,1.263703804848718
1283,1.0401177102667392
1284,1.0536012110115482
1285,0.9820672500903752
1286,1.0620859975304566
1287,1.2058739808099457
1288,1.275020437728731
1289,1.2857968131739974
1290,1.0003284786135316
1291,1.1067276771205918
1292,1.1400057503991077
1293,1.1903159271040322
1294,0.9833441542624343
1295,1.1081226407049956
1296,1.046575561301442
1297,1.181466613723492
1298,0.9558443552055903
1299,0.9966276656062539
1300,1.187296868527016
1301,1.1844673606726341
1302,1.1496525189599271
1303,1.155223626725142
1304,1.2710838711246866
1305,1.3077086686354575
1306,1.178525920205646
1307,1.083350014491376
1308,1.2065958498849803
1309,1.102206966835635
1310,1.0964610239475858
1311,0.9304313561868133
1312,1.1265302863792646
1313,1.322865014566739
1314,1.2095026215698232
1315,1.3035226669135995
1316,1.2628955403889162
1317,1.0715757222093125
1318,0.9457751695379314
1319,1.144456172316791
1320,1.2176981257600432
1321,1.0630683774347802
1322,1.2674592266691316
1323,1.1119861542600686
1324,1.2760515380794382
1325,1.170960976600354
1326,1.1706965973683245
1327,0.951588698417789
1328,1.0964249045528724
1329,1.247591451204567
1330,1.0261678329283535
1331,1.0666952868267332
1332,1.2428159105015468
1333,1.1848726389730007
1334,1.2820466367610122
1335,1.093165522146922
1336,1.3209646115863065
1337,1.2585159505625438
1338,1.1064745652988055
1339,1.1512041373980275
1340,1.1478678154795539
1341,1.0340266044397488
1342,1.0192091075252177
1343,1.029930847284739
1344,1.1248806030558751
1345,0.9987914987595076
1346,0.942807206274984
1347,1.070167105714504
1348,1.1059053010118034
1349,1.1104342712279527
1350,0.9487551224306349
1351,0.9179394556957263
1352,1.1258562476230636
1353,0.8117394522635519
1354,1.0498922801510133
1355,0.8139937365298263
1356,1.1641252135982527
1357,1.127779593827611
1358,1.1822695008642397
1359,1.1388096984937
1360,1.0685585368285682
1361,1.1869429197008055
1362,1.198359850254716
1363,1.0492138462397635
1364,1.292077123034904
1365,1.1265096807249626
1366,1.2299662033330518
1367,1.333942112008327
1368,1.0952661052441743
1369,1.00004813810592
1370,1.0134253042098171
1371,0.9083690530044505
1372,1.2229628443956027
1373,1.054531049415262
1374,1.1110572181301448
1375,0.9010072837706696
1376,1.1725505478879947
1377,1.144874387996678
1378,1.0086055924942325
1379,1.1357154170446724
1380,1.2622138282215225
1381,1.0889961351412953
1382,1.040260546015606
1383,1.1270723544052035
1384,1.3995821660559118
1385,1.203808074564281
1386,1.1651816204052219
1387,0.9809692219327061
1388,1.1664354730236695
1389,1.2480223511342925
1390,1.1485132822111237
1391,1.2641421684955043
1392,1.1538328874774675
1393,1.2250311607360351
1394,1.175321776927151
1395,1.1393105688352763
1396,1.0067012349084954
1397,1.0599938272243117
1398,1.3568855678193836
1399,1.0648168415442858
1400,1.0651254493795728
1401,1.3039151268759355
1402,1.020118018218088
1403,0.8950904877516411
1404,1.1680838044576407
1405,1.1986195660432424
1406,0.9837375330023569
1407,1.105384276096336
1408,1.2582182077681643
1409,1.0151976359436254
1410,0.9075442009455252
1411,1.192369809749962
1412,1.2119132524502327
1413,1.0732362117893892
1414,0.9829784897814126
1415,1.1258185366904687
1416,1.1020716284027108
1417,1.1396642935494894
1418,1.184112674485693
1419,1.2403164902961223
1420,1.146867367588353
1421,1.0247030962000276
1422,1.0933674396394868
1423,0.9882498484498762
1424,1.083208922974375
1425,0.9558936188746446
1426,1.1410678127463485
1427,1.1745419036803488
1428,1.2272114755672856
1429,1.2684221200515702
1430,1.2607844703577986
1431,1.1350045574537444
1432,1.2771787081803798
1433,1.1302775812549353
1434,1.0728370370983975
1435,1.192995518354096
1436,1.1526854151963302
1437,1.201731892541849
1438,1.1249021149790743
1439,1.2108357328033121
1440,1.0312641837540024
1441,1.1120856447016658
1442,1.2615741019021436
1443,1.0713435270503937
1444,1.066274577923227
1445,1.2147092289599546
1446,1.0462284249938807
1447,0.9740976759603787
1448,1.2167767154965659
1449,1.2155352701986848
1450,1.2497897767686408
1451,1.140111330881762
1452,1.3310986788378947
1453,1.290018699493864
1454,1.2452592550779555
1455,1.0020077209844138
1456,1.1639484661614925
1457,1.1392263069708153
1458,0.9751644664037499
1459,1.1870815446677474
1460,1.1567969963034361
1461,0.997173632067388
1462,1.2131528493159838
1463,1.3079712526221376
1464,1.0146636474985362
1465,0.9593373077755661
1466,1.267146364480308
1467,1.317570612769253
1468,1.0691443993559586
1469,1.222061157152683
1470,1.232287060309479
1471,1.2975622126341229
1472,1.2196082647052426
1473,1.2371801770911697
1474,1.1688574604859894
1475,1.2258198761667205
1476,0.9859629790020713
1477,1.0980320823603495
1478,1.2323672136963428
1479,1.0511784255029197
1480,0.9892757646137323
1481,1.007793249817086
1482,1.067818126355228
1483,1.1590186342836244
1484,0.9641334758660037
1485,0.9453732233960961
1486,1.176762195194239
1487,1.3392736524704092
1488,1.1752347390480997
1489,1.0521314669202186
1490,1.0775613196580176
1491,0.9458085438223146
1492,1.0646609369047026
1493,0.9891625495979169
1494,1.0247766547530213
1495,1.3068660303026975
1496,1.1128572047929524
1497,1.232068918787025
1498,1.0442563048266869
1499,1.070480179570247
1500,1.099060501379654
1501,1.1887165158943556
1502,1.0718067557387352
1503,1.1104678283854597
1504,1.1061040509665325
1505,0.9543366219621486
1506,0.998750576265952
1507,1.2460304709770371
1508,1.0716590625902884
1509,1.1160403244779875
1510,1.2464213490386498
1511,1.1481155893694184
1512,0.875319541047485
1513,1.16064758174022
1514,1.1024295860687068
1515,1.1516470300591912
1516,1.2115919231881267
1517,1.1295723184770172
1518,1.2916629625033802
1519,1.2496750204600588
1520,0.9892873613701084
1521,1.099648113427285
1522,1.1013880494719115
1523,1.1955599749734351
1524,0.901653059604441
1525,1.1351316957523023
1526,1.274575879608813
1527,1.1429157438028081
1528,1.0398771775541729
1529,1.1854678903368274
1530,0.9706007703750322
1531,0.9796096142824487
1532,1.025102577567162
1533,0.9879960942001899
1534,1.132557010441599
1535,1.167393129844657
1536,1.2244522808592233
1537,1.0050856604722966
1538,0.9677702420183186
1539,1.2346934800244704
1540,1.1316484995185752
1541,1.1472928410436465
1542,1.0058755352597255
1543,1.2706902275774938
1544,0.9195453318163795
1545,1.0987105232745549
1546,1.2778695032993785
1547,1.2090622519192538
1548,1.1654111882157587
1549,1.0939223017275905
1550,1.229193406775948
1551,1.1362530654650236
1552,1.21246153951147
1553,1.3073686385872105
1554,0.8669260518738002
1555,1.1443825697110404
1556,1.2178985055301115
1557,1.099537228567641
1558,1.1689754945522859
1559,1.1796779243945417
1560,0.923793915855525
1561,1.008272487342269
1562,1.0313455563371394
1563,1.0100865505841101
1564,1.1499069852332662
1565,1.0674793870003771
1566,1.1058636571258535
1567,1.2940284156903008
1568,1.1160478242150562
1569,1.0880464916659114
1570,1.2570086275443946
1571,1.2602383709125933
1572,1.242043058423559
1573,1.1806005455832587
1574,1.2503390400977104
1575,1.2614805990608504
1576,1.1063295200432113
1577,0.9277339434261376
1578,1.009694876997162
1579,0.8813435835860832
1580,0.9279719764210539
1581,1.014643846493008
1582,1.1975239933663309
1583,0.9091162984550256
1584,1.0880570949510866
1585,0.9875833500760828
1586,1.2281834159876124
1587,1.0956054624535132
1588,1.1369487392989663
1589,1.1567515817597531
1590,0.9472330686324747
1591,0.889323722897439
1592,1.345899846513535
1593,1.062207798181332
1594,1.0925661908557598
1595,1.2256008087720138
1596,1.1549534165785578
1597,1.0464364755324125
1598,1.072369353567309
1599,1.0182611412836189
1600,1.157591473479644
1601,0.8430179552117288
1602,1.1413803949452608
1603,1.0117012881206793
1604,1.0567936789870331
1605,1.2733387667742364
1606,0.9983369209742236
1607,1.2553911340152366
1608,0.9684928666639852
1609,1.2499629700236166
1610,0.8874876365320188
1611,0.9539806561467863
1612,1.0339137303194836
1613,1.1397640592385527
1614,1.3239610673505244
1615,1.271053325286958
1616,1.2359746724022256
1617,1.129572605851965
1618,0.9821970831472498
1619,1.1793748158286066
1620,1.365043741712225
1621,1.0236069802729415
1622,1.244135995004724
1623,1.1697238439753805
1624,1.2826493291977585
1625,1.1045862349102364
1626,1.1305176376526873
1627,1.222998633261084
1628,1.166833734446771
1629,1.0110630882612495
1630,0.9371029557189998
1631,1.1646382621250324
1632,1.174083578906043
1633,1.2361557933180376
1634,0.949987565712666
1635,1.1605933817631588
1636,1.0881205138519272
1637,0.9605012697194628
1638,1.089216106646743
1639,1.1264108161852349
1640,1.1823014360201478
1641,1.2173647714077274
1642,1.3172901311654464
1643,1.1361832592820331
1644,1.1743866897181579
1645,0.9984520450781037
1646,1.247025763730484
1647,1.0034764483026843
1648,1.1905415665181556
1649,0.9721215516332377
1650,0.8725592416828369
1651,1.201580482954856
1652,1.0990520256457716
1653,1.1358174198313407
1654,1.135675678740021
1655,1.0852687586745677
1656,1.0380619626905676
1657,1.0588563013204895
1658,1.2436201846330914
1659,1.2200415990889169
1660,1.0591133167057079
1661,0.9472559279774025
1662,1.1656748934544767
1663,1.0035127976479794
1664,1.090304204540403
1665,0.949236379981531
1666,1.0842456912902283
1667,1.2241627621980427
1668,0.8543518853901807
1669,1.1284492454492714
1670,0.9375438791481838
1671,1.1065562113170895
1672,1.2534411291292575
1673,1.129955040056657
1674,0.9879821422949991
1675,1.1782517051455468
1676,1.0238557523827256
1677,1.276547710456974
1678,1.2618332650967918
1679,0.9282537498581988
1680,1.0532392615659631
1681,1.2737499235039564
1682,1.2091730409056836
1683,0.978779906962027
1684,1.2590022681978885
1685,0.9065392575362569
1686,1.0421426165792131
1687,0.9318305734189536
1688,1.1559952238220736
1689,1.187429346503301
1690,1.1453251440572934
1691,1.2824252453224787
1692,0.9366668046827352
1693,0.8995420010607922
1694,1.0865682289779919
1695,0.9929775960947776
1696,1.1149110920397187
1697,1.0779808566205782
1698,1.2481466805283437
1699,1.0950336719807754
1700,1.282191114298902
1701,1.0156039387710516
1702,1.1409417793163046
1703,1.0506924789136631
1704,1.0913395402917696
1705,0.8987543875074696
1706,1.350435047373904
1707,1.150783833719371
1708,1.117098260514532
1709,1.0886365531652684
1710,0.9910438731028156
1711,0.9922334505545537
1712,1.2392415023108208
1713,0.9829214420443332
1714,1.1727218205391217
1715,0.9487774849578556
1716,1.1725534496441399
1717,1.3040523447468253
1718,1.113572221499783
1719,1.1358336338680926
1720,1.0457505222954726
1721,0.9979101583646045
1722,0.9784179095685736
1723,1.099144490705489
1724,1.1965349114468355
1725,1.1885839750694207
1726,0.9480309071459584
1727,0.9029631016150603
1728,1.1781361874297112
1729,1.1320641753698801
1730,1.1561343342679642
1731,1.0609142037898605
1732,1.1820461298461389
1733,0.9747823298234234
1734,1.022991858014624
1735,1.0230469118798888
1736,1.241028088976229
1737,1.0675399649500252
1738,1.0019918766655764
1739,1.1320433873210405
1740,0.9121979016444116
1741,1.1436335432657465
1742,1.351474712944615
1743,1.0860940947983115
1744,1.1689450450466454
1745,1.0380757106448546
1746,1.2426824244950256
1747,1.0265418965670365
1748,0.9612632708508089
1749,0.9627829818783904
1750,1.0683924309505497
1751,1.1209358743023414
1752,1.0681273927727841
1753,1.3194418096763618
1754,1.3063971133477912
1755,0.9855576062464534
1756,1.1662747082914282
1757,1.1721367287127684
1758,0.9237635184357186
1759,1.0751824061468338
1760,0.8572792488576981
1761,0.9954763736464748
1762,1.2295974586730418
1763,1.176419241664279
1764,1.1385864072036749
1765,1.1953604666072386
1766,1.063073996943055
1767,1.169043908927489
1768,1.0859709062664802
1769,1.094033731472821
1770,1.3222007513186194
1771,1.122960163094001
1772,1.1866565581377002
1773,1.069244423727718
1774,1.1851504026561233
1775,1.0912584853402172
1776,1.0825961984028356
1777,1.3359661230520898
1778,1.1849316335927629
1779,1.1031476870075254
1780,1.1674463393588579
1781,1.0829456547997625
1782,1.002386673057281
1783,1.151337159889191
1784,1.2625513879096864
1785,0.9843632715345173
1786,1.2155748107625448
1787,1.0519602117177898
1788,1.1396202781668938
1789,1.101675363248113
1790,1.2432536309346407
1791,0.8317269869568249
1792,1.2008569226824548
1793,1.319431670661508
1794,1.0588674472433612
1795,0.9046885241771239
1796,1.17704785487522
1797,1.0997010470089217
1798,0.9938729666977398
1799,1.2602060009291303
1800,1.0160692699586025
1801,1.193018887116991
1802,1.2488740380864884
1803,1.2548508829948037
1804,0.9035828724142329
1805,1.3151146026122769
1806,1.1621190202387286
1807,1.2473187445293719
1808,1.0202478129692274
1809,1.1688212716922948
1810,0.9254434587648135
1811,1.3463798228240438
1812,1.2045850820928368
1813,1.0827374291383607
1814,1.0785429309196646
1815,1.0101969214980921
1816,1.1561444314518163
1817,1.1088947385777952
1818,1.2975280952359411
1819,1.3293430533274773
1820,1.2618561362735954
1821,1.2426769979011008
1822,1.2642522698024696
1823,1.1557690398847997
1824,1.0979121829598242
1825,0.9962534168339002
1826,1.0501246463812404
1827,0.9874298182819049
1828,1.0825714448608803
1829,0.8979320902123736
1830,1.0008201678428597
1831,1.185559567061809
1832,1.1899860532013546
1833,1.076645978992751
1834,0.9467488753186295
1835,1.310391585776479
1836,1.1843758627708882
1837,1.1031148698127744
1838,0.882683558033348
1839,1.12350309410472
1840,1.0887708500628324
1841,1.1643602604606436
1842,1.051281935029765
1843,0.9605312297401497
1844,1.0446547087669011
1845,1.1972977051510152
1846,1.3095766360495609
1847,1.1165999339134176
1848,1.2981345575232583
1849,1.1491295538080184
1850,0.9058875367453866
1851,1.0177079578358983
1852,0.9583692459538699
1853,1.1830918087307438
1854,1.160466648519463
1855,0.8611586379288627
1856,0.8716446231714385
1857,1.2155853017113034
1858,0.9662448332479656
1859,1.2406173231934972
1860,1.001410774108633
1861,1.1953353530622821
1862,1.2412528044611673
1863,0.9929110868498582
1864,1.0172172964316308
1865,1.0845497681815162
1866,1.1503697327214266
1867,1.1394573472146257
1868,1.1836150472240639
1869,1.1432424681547024
1870,0.9357993037423882
1871,1.1300245110388163
1872,1.3398438200214158
1873,1.2031997495601376
1874,0.8636758305786747
1875,0.9543419503389875
1876,1.1615678077044445
1877,1.0446764027132707
1878,1.3360193258990023
1879,1.0675849317604462
1880,1.144129840148222
1881,1.2861263553919287
1882,1.2927778012510776
1883,0.9069785255294468
1884,1.290969998029344
1885,1.1669102484673353
1886,1.1045982662884013
1887,0.991859708110766
1888,1.1830351064981204
1889,0.9581293398487322
1890,1.1209395477946367
1891,1.0124505510193855
1892,1.2832319359699413
1893,1.2379404672815082
1894,1.2496756569493912
1895,1.104037173797459
1896,1.0143293755976126
1897,0.989991348172271
1898,1.221203416811505
1899,1.0714050777441284
1900,0.9125584339085004
1901,0.9777295817393529
1902,1.0908569355346027
1903,0.8718574961387665
1904,1.2614104803863242
1905,1.0606695854496313
1906,1.0481198301927401
1907,1.0262240168331074
1908,1.238389007321528
1909,1.1345207076488948
1910,1.3808255510405587
1911,0.9291102137250792
1912,1.0527276947181332
1913,1.229464132233379
1914,0.8134370763641918
1915,1.0997815158266295
1916,1.1467998626429217
1917,1.3640419317396324
1918,0.88592615078859
1919,1.0972956054100624
1920,1.025677736342733
1921,1.0685701565335495
1922,0.8378840512548642
1923,1.0877981572388888
1924,1.0398362078197683
1925,1.0893354824781731
1926,1.2209828797195938
1927,1.2823934085984212
1928,1.0391570777748864
1929,1.1277154142761017
1930,1.190740280202887
1931,1.1126420567286965
1932,1.185768330168604
1933,0.9303436784116866
1934,1.1134291685058115
1935,1.065908085452962
1936,1.0205421526119172
1937,0.9095375123489771
1938,1.0081265504303376
1939,0.9253355737222868
1940,0.9807894969314629
1941,1.0888781923201258
1942,1.12774874976086
1943,1.2184495630465038
1944,0.9473232517151877
1945,1.1125875773382963
1946,0.9536166872664891
1947,1.0557358022175403
1948,1.3039984388679078
1949,1.1539194032544184
1950,1.3551238794000997
1951,1.1945747536083866
1952,1.0177181916747373
1953,1.179955990357417
1954,1.0052684202207516
1955,1.1231313963966163
1956,1.015881458270095
1957,1.2198867569577838
1958,0.9652011989195806
1959,0.9165713683720382
1960,1.0642025331250267
1961,0.9245445562403015
1962,0.8183992519358393
1963,1.0602186238372284
1964,1.123973533631517
1965,1.1203614749612747
1966,1.021664805634145
1967,1.1234326390012201
1968,1.078085280045748
1969,1.0129281656625344
1970,1.1278027846882592
1971,0.9218958905241578
1972,1.1282639689604022
1973,1.1197539732727817
1974,1.329958555205292
1975,0.9189623174902943
1976,1.2800453542924854
1977,0.9948267545082422
1978,0.9114276928471691
1979,0.9089318134505958
1980,1.2076924933950446
1981,1.1422772079405386
1982,1.0343632642652074
1983,1.236026786870669
1984,1.0750250874524072
1985,0.8417753048371855
1986,1.2173704734072937
1987,0.9744729617791167
1988,1.1669068687163606
1989,1.0002001800027003
1990,1.0133037100791578
1991,0.9777891815552181
1992,0.9736288295048178
1993,1.211027142414352
1994,1.161803439734737
1995,0.9990241842047022
1996,1.2563243153580972
1997,1.2298572773857277
1998,1.1734962048300694
1999,0.9304978552177274
2000,1.154345494804664
2001,1.2690049071890996
2002,0.9664089743119015
2003,0.9783391887178817
2004,1.0259960899996639
2005,1.0180077713220097
2006,1.1317297246191647
2007,1.000787567336129
2008,1.0125993936152153
2009,1.0642258826702484
2010,1.076458315518086
2011,1.1872522899735007
2012,1.2702562584069197
2013,1.19167002110335
2014,1.1714028514123953
2015,1.2719448203140766
2016,1.1462020622043876
2017,1.2582373932288342
2018,1.0727818852676885
2019,1.1289811936695937
2020,1.1564423957147452
2021,1.0188913443352337
2022,1.1670794216051772
2023,1.0740816192356148
2024,1.1114258342109333
2025,1.257826459238248
2026,1.0202350543618355
2027,1.2287784433538325
2028,1.1918223257698868
2029,1.1782396724631643
2030,1.2262073174042505
2031,1.0115228115717483
2032,1.137779470372033
2033,0.9603567012590399
2034,1.2025785634945518
2035,0.8667820831833803
2036,0.905593766728801
2037,1.2523010551433034
2038,1.134952018574488
2039,1.1000505017605748
2040,1.0291731709468466
2041,1.3004545214212584
2042,1.321622773174933
2043,1.2037084235311792
2044,0.7921751461206876
2045,1.1234225186080886
2046,0.9550008924888246
2047,1.0174298476562456
2048,1.3222138553605856
2049,1.2555794702007317
2050,1.0951087260892982
2051,1.2892373534370312
2052,1.123365516674324
2053,1.0161351268230718
2054,1.2195335595324974
2055,0.9605257531904628
2056,1.0119016673847132
2057,0.9828599852889862
2058,0.9331885719545241
2059,1.219464423724204
2060,0.9969998466262789
2061,1.227256868331978
2062,0.9799088030608399
2063,1.06523999887226
2064,1.156406312281356
2065,1.00928277439569
2066,1.1037526528207953
2067,1.2002478667659506
2068,0.8253458071304297
2069,0.9461937058703436
2070,1.066206843678125
2071,1.2136132050658182
2072,1.188224167986629
2073,1.0394690258354866
2074,1.2758975361664957
2075,1.1363795623353354
2076,1.0623260396156202
2077,1.1604179157685461
2078,0.9651488010757283
2079,1.064126983466231
2080,1.2858102414126469
2081,1.150778848638871
2082,1.155759887686354
2083,0.9521326188979946
2084,1.1646773528645338
2085,1.1831794076913527
2086,1.1814083659662726
2087,1.2807687569246844
2088,0.9504763025680405
2089,1.1633724437772224
2090,1.253203615591028
2091,1.227380653151255
2092,0.9347553712303537
2093,0.9145852265422242
2094,1.053214529229452
2095,0.8984040290682127
2096,1.0647202507712814
2097,1.0944023702829262
2098,1.3006095248047398
2099,1.2185802298344446
2100,1.2237440462350584
2101,1.1725270572002073
2102,1.079312169517082
2103,1.1018664078152396
2104,1.0677536603036923
2105,1.0275794265520601
2106,0.999100866655161
2107,0.9871728982335858
2108,1.2755112588024415
2109,1.1899153695493956
2110,1.2070044277427403
2111,1.0129064172593476
2112,0.9979491247066773
2113,1.2133286367671934
2114,1.2309158821325914
2115,1.28349675555069
2116,1.0642513395790227
2117,1.1813718865097016
2118,1.264021103375185
2119,1.0811638691327405
2120,1.3287599976621403
2121,1.049496859092708
2122,1.0142041597298141
2123,1.1639058813034988
2124,1.2367847634471447
2125,1.0120640045825837
2126,1.174157804596486
2127,0.9774235691638574
2128,1.2383509500972902
2129,1.0462481321783885
2130,1.308549967435452
2131,0.8079757131971119
2132,1.1181682968281166
2133,1.1874371687833216
2134,1.3027505654244762
2135,1.3158641556216675
2136,0.8922773597733721
2137,1.365669346624442
2138,1.1810786319419107
2139,1.042995514555297
2140,1.0068888756620344
2141,1.0829585942502864
2142,1.2981785913479333
2143,1.1422534683781822
2144,1.1254891045887159
2145,1.0622525734097197
2146,1.030860758413632
2147,1.0627352754050792
2148,1.1018016131362383
2149,1.219145644685998
2150,1.28883711253286
2151,1.26054074679451
2152,1.098443704313568
2153,1.0641454225283362
2154,0.9452291921588452
2155,0.9453874662157783
2156,1.280498744235739
2157,0.8770535987522613
2158,1.1148392379720686
2159,0.8775134685023992
2160,1.0977634514845782
2161,1.0020356697113848
2162,0.9847729902297103
2163,0.9541275135967532
2164,1.0432565866445715
2165,1.072870742660803
2166,1.0756846453927906
2167,1.2392724657856387
2168,1.0051521370671157
2169,0.9902632954290301
2170,1.0868711704233704
2171,1.1097928090447264
2172,1.2151737715262731
2173,0.8940956107778936
2174,0.9789058838070771
2175,1.0170674068668357
2176,1.270250606194966
2177,1.2793566379405332
2178,1.2826061571560743
2179,1.1787525177018292
2180,1.0830926961149099
2181,1.132254035488172
2182,1.0248227444426647
2183,1.210946587318054
2184,1.0014845445097391
2185,1.2534189533704372
2186,1.0443474631313712
2187,1.1011388649163947
2188,1.3014696609989844
2189,1.2459289759116494
2190,1.2456461275404886
2191,1.0617576084276314
2192,0.9061914760912114
2193,0.9927000628050778
2194,1.070772584360021
2195,1.0829186716271493
2196,1.0110083007147455
2197,1.1255922332796047
2198,1.24201356673997
2199,1.1052484976023456
2200,0.8742846699321303
2201,1.0499483990409813
2202,1.0159580523997263
2203,0.9694378914327483
2204,1.160210482737042
2205,1.0340115705754633
2206,1.2141147122827651
2207,1.0457787319024305
2208,0.9030343929826627
2209,1.311154857188627
2210,0.8640449281443235
2211,1.0533880041468153
2212,1.1727301739471256
2213,1.102796709115525
2214,1.0063550228479152
2215,1.1839310815118327
2216,0.9601621610608196
2217,1.101609677682954
2218,1.0819021203875265
2219,1.2356676941489777
2220,1.078141195521034
2221,1.0140482309595211
2222,1.0117076155566682
2223,1.2300741862955595
2224,1.1313515596024017
2225,0.9628044316816874
2226,1.075156570028832
2227,1.1104494118170445
2228,1.0816028523741719
2229,1.1700022074026886
2230,0.9554903477270312
2231,1.2745985014958814
2232,1.178950996192035
2233,1.0335100035906812
2234,1.227315720957614
2235,1.2104519024896963
2236,1.311729363763261
